gene_id	rep1	rep2
ENSG00000084073	4444	2818
ENSG00000231296	7	5
ENSG00000049089	898	613
ENSG00000227311	0	4
ENSG00000084070	803	610
ENSG00000213172	0	0
ENSG00000187801	525	446
ENSG00000260920	580	454
ENSG00000279667	14	14
ENSG00000187815	327	228
ENSG00000238287	12	15
ENSG00000164002	225	225
ENSG00000227278	0	0
ENSG00000238186	12	13
ENSG00000117010	284	222
ENSG00000236505	0	0
ENSG00000233910	0	0
ENSG00000117016	2122	2273
ENSG00000237899	2	3
ENSG00000272145	113	74
ENSG00000066136	2496	1687
ENSG00000117013	137	132
ENSG00000179862	326	315
ENSG00000229528	0	0
ENSG00000228940	0	0
ENSG00000233118	0	0
ENSG00000171793	8690	5303
ENSG00000281207	62	47
ENSG00000171790	35	24
ENSG00000010803	1337	1335
ENSG00000215893	0	0
ENSG00000235358	8	2
ENSG00000213987	0	0
ENSG00000204060	118	111
ENSG00000229901	0	0
ENSG00000127129	5	0
ENSG00000127124	130	71
ENSG00000230881	0	0
ENSG00000230638	2	0
ENSG00000227538	0	0
ENSG00000228776	0	0
ENSG00000044012	0	0
ENSG00000197273	2	5
ENSG00000198815	4169	3144
ENSG00000227527	3	0
ENSG00000177181	681	568
ENSG00000235002	0	0
ENSG00000066185	17	29
ENSG00000127125	933	791
ENSG00000186409	90	80
ENSG00000230116	0	2
ENSG00000236876	4	4
ENSG00000236180	0	0
ENSG00000171960	1481	1080
ENSG00000234917	15	11
ENSG00000065978	60167	46087
ENSG00000164007	538	493
ENSG00000117385	3913	3142
ENSG00000164008	27	27
ENSG00000283580	0	0
ENSG00000228452	86	73
ENSG00000274386	36	41
ENSG00000177868	942	782
ENSG00000164010	304	202
ENSG00000228192	31	15
ENSG00000164011	761	594
ENSG00000233708	0	2
ENSG00000237090	0	0
ENSG00000225099	0	0
ENSG00000117394	19739	16043
ENSG00000227533	84	104
ENSG00000277513	0	0
ENSG00000186973	29	28
ENSG00000117395	4687	3016
ENSG00000243710	17	28
ENSG00000179178	385	249
ENSG00000253313	163	188
ENSG00000066056	219	187
ENSG00000117400	7	2
ENSG00000234694	15	7
ENSG00000117399	9020	6654
ENSG00000066322	1209	858
ENSG00000159479	823	585
ENSG00000229431	13	10
ENSG00000198198	1248	969
ENSG00000229372	2	0
ENSG00000178922	190	182
ENSG00000229348	3	5
ENSG00000142949	16174	12924
ENSG00000066135	6751	4549
ENSG00000236200	63	45
ENSG00000126091	691	657
ENSG00000229444	2	5
ENSG00000233674	0	0
ENSG00000224751	2	1
ENSG00000117407	214	162
ENSG00000237950	0	9
ENSG00000117408	2257	1326
ENSG00000132768	3835	2056
ENSG00000117410	4483	2639
ENSG00000117411	4140	3246
ENSG00000159214	314	287
ENSG00000196517	1260	940
ENSG00000230615	22	31
ENSG00000227163	0	0
ENSG00000271647	0	0
ENSG00000171872	2	2
ENSG00000233514	0	0
ENSG00000283039	0	4
ENSG00000226804	0	0
ENSG00000238037	0	0
ENSG00000227994	0	0
ENSG00000271329	0	0
ENSG00000178028	2633	1625
ENSG00000117419	3424	2453
ENSG00000233602	7	6
ENSG00000187147	4152	3184
ENSG00000126106	319	311
ENSG00000198520	23	19
ENSG00000142945	4723	3851
ENSG00000225721	18	13
ENSG00000142937	57481	44584
ENSG00000234093	10	0
ENSG00000142959	46	50
ENSG00000173846	443	309
ENSG00000188396	6	2
ENSG00000222009	63	46
ENSG00000117425	32	50
ENSG00000226499	20	13
ENSG00000070785	1441	1221
ENSG00000229815	0	0
ENSG00000232369	0	4
ENSG00000268949	14	6
ENSG00000126107	2796	1937
ENSG00000126088	2945	1784
ENSG00000162415	728	648
ENSG00000234315	0	0
ENSG00000281912	25	23
ENSG00000186603	248	181
ENSG00000132781	1475	1113
ENSG00000132773	1517	854
ENSG00000070759	370	322
ENSG00000236872	3	0
ENSG00000280670	57	85
ENSG00000132763	784	614
ENSG00000117450	19827	13738
ENSG00000234379	2	0
ENSG00000117448	6690	5311
ENSG00000132780	34357	26323
ENSG00000159588	49	46
ENSG00000159592	6193	5195
ENSG00000225447	11	9
ENSG00000234329	28	16
ENSG00000159596	2773	2195
ENSG00000197429	487	487
ENSG00000230896	35	32
ENSG00000236111	0	1
ENSG00000086015	3593	2796
ENSG00000232467	2	2
ENSG00000117461	1979	1512
ENSG00000278139	0	0
ENSG00000226957	2	0
ENSG00000233114	0	0
ENSG00000227857	2	0
ENSG00000117472	0	2
ENSG00000250719	0	0
ENSG00000085998	2967	2352
ENSG00000171357	34	17
ENSG00000085999	2034	1565
ENSG00000132128	4257	3129
ENSG00000173660	11177	8138
ENSG00000117481	1335	1031
ENSG00000225779	0	0
ENSG00000117480	466	221
ENSG00000232022	20	18
ENSG00000224863	3	2
ENSG00000197587	78	69
ENSG00000282881	0	0
ENSG00000269956	7	6
ENSG00000162456	0	0
ENSG00000079277	865	761
ENSG00000142961	395	208
ENSG00000123472	4261	3655
ENSG00000233647	4	4
ENSG00000186118	7	0
ENSG00000228237	10	1
ENSG00000159658	4257	3455
ENSG00000236476	0	0
ENSG00000142973	4	3
ENSG00000154198	0	0
ENSG00000238145	0	0
ENSG00000187048	0	2
ENSG00000259832	0	0
ENSG00000261196	0	0
ENSG00000261593	0	0
ENSG00000261290	0	0
ENSG00000186377	76	50
ENSG00000186160	0	0
ENSG00000225154	2	0
ENSG00000225506	9	17
ENSG00000162365	2	1
ENSG00000225514	0	0
ENSG00000224805	0	1
ENSG00000162366	2	0
ENSG00000162367	27	7
ENSG00000226252	0	0
ENSG00000123473	4500	3294
ENSG00000162368	3011	2579
ENSG00000225762	7	1
ENSG00000186790	18	21
ENSG00000237424	16	14
ENSG00000186564	11	24
ENSG00000271355	0	0
ENSG00000229554	0	0
ENSG00000227883	0	0
ENSG00000227947	3	5
ENSG00000269113	480	369
ENSG00000223814	0	0
ENSG00000225028	6	0
ENSG00000226133	0	0
ENSG00000231413	0	0
ENSG00000237180	0	0
ENSG00000242267	15	18
ENSG00000223720	0	0
ENSG00000117834	47	53
ENSG00000272491	3	4
ENSG00000279214	0	0
ENSG00000132122	1126	1101
ENSG00000224986	0	2
ENSG00000235105	18	31
ENSG00000232514	0	0
ENSG00000186094	22	20
ENSG00000162373	340	346
ENSG00000229846	0	0
ENSG00000230114	0	0
ENSG00000225623	0	0
ENSG00000237478	0	0
ENSG00000215887	1	0
ENSG00000279324	0	0
ENSG00000233595	0	0
ENSG00000162374	83	151
ENSG00000230828	0	0
ENSG00000237337	0	0
ENSG00000233407	0	0
ENSG00000234080	0	0
ENSG00000229316	0	0
ENSG00000225671	0	0
ENSG00000142700	9	4
ENSG00000185104	3654	2763
ENSG00000225767	3	3
ENSG00000230585	2	5
ENSG00000237130	1	0
ENSG00000123080	5	16
ENSG00000204006	0	0
ENSG00000213478	1	0
ENSG00000203356	6	8
ENSG00000123091	4204	3120
ENSG00000233406	1	2
ENSG00000236434	3	2
ENSG00000085831	245	255
ENSG00000261664	3	0
ENSG00000085832	3314	2976
ENSG00000232027	8	1
ENSG00000238140	0	0
ENSG00000227070	0	2
ENSG00000227742	0	0
ENSG00000117859	6011	5059
ENSG00000236973	0	0
ENSG00000232846	0	0
ENSG00000078618	12694	8994
ENSG00000266993	44	24
ENSG00000272175	0	3
ENSG00000230604	2	0
ENSG00000169213	8112	6712
ENSG00000229032	0	3
ENSG00000117862	5121	3906
ENSG00000198841	467	387
ENSG00000223390	2	2
ENSG00000228369	1	2
ENSG00000134717	6778	5330
ENSG00000157077	2468	1930
ENSG00000228407	2	4
ENSG00000223429	0	0
ENSG00000224255	0	0
ENSG00000236004	0	0
ENSG00000237663	1	0
ENSG00000213735	2	0
ENSG00000154222	1777	1121
ENSG00000272100	6	0
ENSG00000224680	15	11
ENSG00000085840	5548	3139
ENSG00000134748	4131	3027
ENSG00000134744	4507	3737
ENSG00000272371	10	1
ENSG00000236290	0	0
ENSG00000116157	768	817
ENSG00000182183	31	14
ENSG00000162377	4131	2735
ENSG00000233664	0	0
ENSG00000162378	3177	2255
ENSG00000228929	323	336
ENSG00000203995	72	95
ENSG00000242391	0	0
ENSG00000121310	394	336
ENSG00000230953	7	7
ENSG00000231866	0	0
ENSG00000116171	2476	2066
ENSG00000237279	0	0
ENSG00000236360	0	0
ENSG00000226147	0	0
ENSG00000174348	5	17
ENSG00000232993	0	0
ENSG00000227644	0	0
ENSG00000162383	2	0
ENSG00000235563	0	0
ENSG00000277397	0	0
ENSG00000157184	1100	908
ENSG00000236723	1	3
ENSG00000162384	1660	1336
ENSG00000259818	4	11
ENSG00000162385	2152	1625
ENSG00000226754	11	6
ENSG00000157193	5453	4667
ENSG00000234578	0	0
ENSG00000228838	3	3
ENSG00000225030	13	10
ENSG00000232762	8	8
ENSG00000225675	33	29
ENSG00000226938	0	0
ENSG00000230138	0	0
ENSG00000236253	8	11
ENSG00000143006	1	6
ENSG00000174332	14	10
ENSG00000058804	9484	6518
ENSG00000229687	0	0
ENSG00000058799	1684	1224
ENSG00000211452	4	9
ENSG00000081870	1245	1017
ENSG00000116212	3109	2346
ENSG00000219102	1	0
ENSG00000203985	3	0
ENSG00000116209	4438	3503
ENSG00000280378	0	0
ENSG00000116205	917	760
ENSG00000225183	0	0
ENSG00000256407	2	2
ENSG00000157211	0	0
ENSG00000280425	3	6
ENSG00000215883	535	426
ENSG00000116221	5926	3900
ENSG00000157216	10798	8288
ENSG00000198711	55	67
ENSG00000225632	0	4
ENSG00000232245	0	0
ENSG00000235741	0	0
ENSG00000237173	0	0
ENSG00000227453	0	0
ENSG00000162390	193	178
ENSG00000162391	9	15
ENSG00000230728	0	1
ENSG00000184313	4	3
ENSG00000271723	0	0
ENSG00000243725	83	65
ENSG00000162396	702	539
ENSG00000006555	16	27
ENSG00000237453	0	0
ENSG00000162398	10	12
ENSG00000116133	54762	33648
ENSG00000242396	0	1
ENSG00000233203	5	2
ENSG00000143001	9	4
ENSG00000233271	0	0
ENSG00000162399	42	22
ENSG00000169174	2833	2094
ENSG00000162402	6507	4836
ENSG00000231090	0	0
ENSG00000231095	0	0
ENSG00000231900	0	0
ENSG00000232198	0	0
ENSG00000234810	8	3
ENSG00000230250	0	0
ENSG00000227104	0	0
ENSG00000233079	0	0
ENSG00000235612	0	0
ENSG00000229871	0	0
ENSG00000260971	6	1
ENSG00000223956	0	0
ENSG00000162407	2832	2155
ENSG00000236776	2	2
ENSG00000224980	0	0
ENSG00000225475	76	65
ENSG00000162409	808	920
ENSG00000187889	16	10
ENSG00000229913	0	0
ENSG00000157131	2	0
ENSG00000021852	4	2
ENSG00000236341	0	0
ENSG00000173406	2748	2476
ENSG00000227935	5	3
ENSG00000236888	0	3
ENSG00000226759	2	2
ENSG00000229887	2	2
ENSG00000223416	4	1
ENSG00000235038	0	6
ENSG00000230546	0	0
ENSG00000233216	0	0
ENSG00000162600	525	403
ENSG00000270209	0	0
ENSG00000184292	58	22
ENSG00000185839	6	2
ENSG00000162601	6564	4251
ENSG00000283445	54	37
ENSG00000177606	907	593
ENSG00000234807	0	0
ENSG00000272226	0	0
ENSG00000231740	0	0
ENSG00000232453	4	5
ENSG00000237352	7	7
ENSG00000228121	0	0
ENSG00000241042	16	13
ENSG00000235215	17	5
ENSG00000224609	0	0
ENSG00000270457	0	2
ENSG00000172456	395	295
ENSG00000226883	0	0
ENSG00000134709	2266	2004
ENSG00000134716	38	45
ENSG00000162598	2	1
ENSG00000229332	0	0
ENSG00000238242	0	2
ENSG00000226476	36	17
ENSG00000231252	18	24
ENSG00000162599	256	186
ENSG00000237928	3	2
ENSG00000270742	0	0
ENSG00000237853	0	0
ENSG00000223920	0	0
ENSG00000162604	477	451
ENSG00000271200	2	2
ENSG00000132849	2099	1702
ENSG00000236646	0	2
ENSG00000234204	0	0
ENSG00000234088	0	0
ENSG00000240563	39212	24993
ENSG00000237227	18	13
ENSG00000132854	83	163
ENSG00000162607	8363	5872
ENSG00000116641	4734	3821
ENSG00000270549	0	0
ENSG00000132855	6	8
ENSG00000278967	0	0
ENSG00000213703	0	4
ENSG00000235545	46	30
ENSG00000125703	1509	1243
ENSG00000234318	3	0
ENSG00000237163	0	0
ENSG00000229537	0	0
ENSG00000227485	0	0
ENSG00000229225	0	0
ENSG00000203605	2	2
ENSG00000224209	4	4
ENSG00000228734	0	0
ENSG00000223683	0	0
ENSG00000230798	1926	1427
ENSG00000187140	783	433
ENSG00000236674	0	0
ENSG00000088035	1416	1025
ENSG00000142856	2024	1644
ENSG00000203965	254	264
ENSG00000116652	29	20
ENSG00000079739	4458	4350
ENSG00000185483	9952	6183
ENSG00000177452	12	0
ENSG00000228056	3	2
ENSG00000223949	16	11
ENSG00000177414	0	0
ENSG00000158966	10597	6513
ENSG00000162437	2548	1715
ENSG00000162434	1772	1481
ENSG00000234784	0	0
ENSG00000233877	0	0
ENSG00000226891	6	5
ENSG00000185031	6	4
ENSG00000272506	0	0
ENSG00000231485	6	3
ENSG00000235804	1	0
ENSG00000234496	0	0
ENSG00000162433	12992	9946
ENSG00000231622	0	0
ENSG00000116675	335	395
ENSG00000229294	0	2
ENSG00000234144	2	0
ENSG00000213625	2341	1854
ENSG00000116678	301	421
ENSG00000237852	4	2
ENSG00000224570	2	4
ENSG00000184588	1599	1351
ENSG00000227466	0	0
ENSG00000118473	51	90
ENSG00000248458	9	19
ENSG00000152760	20	19
ENSG00000172410	0	0
ENSG00000152763	103	100
ENSG00000231080	0	0
ENSG00000198160	4056	2942
ENSG00000116704	653	526
ENSG00000203963	0	0
ENSG00000275678	1	2
ENSG00000162594	54	50
ENSG00000228523	0	0
ENSG00000081985	149	139
ENSG00000142864	52336	37385
ENSG00000235200	0	0
ENSG00000238139	0	0
ENSG00000232048	0	0
ENSG00000116717	619	493
ENSG00000172380	3306	3159
ENSG00000232284	42	37
ENSG00000235055	0	0
ENSG00000162595	12	15
ENSG00000228431	0	0
ENSG00000116729	4570	4166
ENSG00000234383	5	4
ENSG00000229133	0	2
ENSG00000225242	0	0
ENSG00000237622	0	0
ENSG00000229440	0	0
ENSG00000116745	0	0
ENSG00000024526	3736	3431
ENSG00000233589	29	23
ENSG00000234264	15	16
ENSG00000225167	0	0
ENSG00000223883	0	0
ENSG00000235446	0	0
ENSG00000229639	0	2
ENSG00000033122	102	129
ENSG00000270615	0	0
ENSG00000229359	0	1
ENSG00000237919	0	0
ENSG00000066557	3934	2924
ENSG00000116754	14460	10031
ENSG00000228988	1	4
ENSG00000118454	1712	1431
ENSG00000197568	495	592
ENSG00000226088	2	3
ENSG00000116761	790	790
ENSG00000271992	14	15
ENSG00000233020	0	0
ENSG00000237033	0	0
ENSG00000229051	4	2
ENSG00000226208	0	0
ENSG00000050628	23	14
ENSG00000235782	0	0
ENSG00000269933	0	0
ENSG00000235079	7	2
ENSG00000132485	7619	5128
ENSG00000229956	20	10
ENSG00000226324	0	0
ENSG00000172260	297	378
ENSG00000231985	0	4
ENSG00000271618	0	0
ENSG00000228853	0	0
ENSG00000233994	2	0
ENSG00000227207	1	0
ENSG00000225087	4	11
ENSG00000227016	2	2
ENSG00000280317	6	3
ENSG00000229636	0	5
ENSG00000233973	1	1
ENSG00000223479	0	0
ENSG00000162620	22	20
ENSG00000254685	301	298
ENSG00000259030	8	16
ENSG00000116783	2	1
ENSG00000237324	0	0
ENSG00000233894	0	0
ENSG00000162621	2	2
ENSG00000178965	6	0
ENSG00000234497	0	0
ENSG00000272864	2	0
ENSG00000116791	2522	1958
ENSG00000162623	1781	1332
ENSG00000229943	0	0
ENSG00000261213	6	0
ENSG00000224127	2	0
ENSG00000162624	28	12
ENSG00000224149	2	2
ENSG00000137968	566	564
ENSG00000224493	0	0
ENSG00000213579	2	0
ENSG00000230863	19	7
ENSG00000178193	0	0
ENSG00000117054	3523	2682
ENSG00000181227	33	22
ENSG00000137955	4109	2468
ENSG00000057468	15	0
ENSG00000154007	0	0
ENSG00000225605	0	0
ENSG00000230027	1	0
ENSG00000184005	2059	1733
ENSG00000223905	0	0
ENSG00000272855	4	0
ENSG00000226415	14	21
ENSG00000237552	0	0
ENSG00000117069	1067	1376
ENSG00000230498	11	11
ENSG00000142892	1664	1337
ENSG00000226084	57	40
ENSG00000228187	0	0
ENSG00000154027	155	127
ENSG00000233099	0	0
ENSG00000036549	4445	3226
ENSG00000077254	5966	4547
ENSG00000232672	2	0
ENSG00000180488	673	695
ENSG00000219201	10	10
ENSG00000235613	2	0
ENSG00000232015	6	4
ENSG00000235927	19	12
ENSG00000162614	495	390
ENSG00000162613	14431	9910
ENSG00000162616	789	713
ENSG00000137960	41	46
ENSG00000273338	24	32
ENSG00000213561	2	4
ENSG00000213560	0	0
ENSG00000233333	0	0
ENSG00000237413	2	2
ENSG00000122420	7	6
ENSG00000227556	0	0
ENSG00000137959	2	9
ENSG00000137965	0	2
ENSG00000238015	0	0
ENSG00000235400	0	0
ENSG00000162618	320	585
ENSG00000230787	0	0
ENSG00000282898	0	0
ENSG00000235011	0	0
ENSG00000232676	0	0
ENSG00000235756	0	0
ENSG00000260322	0	1
ENSG00000277670	0	0
ENSG00000236407	0	0
ENSG00000225598	0	0
ENSG00000213559	0	2
ENSG00000227062	0	0
ENSG00000234108	0	0
ENSG00000224326	0	0
ENSG00000234184	0	0
ENSG00000227937	0	0
ENSG00000229752	0	0
ENSG00000235089	0	1
ENSG00000117114	20025	14848
ENSG00000224494	0	0
ENSG00000227288	33	28
ENSG00000227960	1	0
ENSG00000234953	0	0
ENSG00000242598	0	0
ENSG00000236676	0	2
ENSG00000234683	10	4
ENSG00000215875	0	0
ENSG00000233290	0	0
ENSG00000230817	0	0
ENSG00000236268	2	2
ENSG00000231364	0	0
ENSG00000233008	2	2
ENSG00000237076	6	0
ENSG00000137941	574	411
ENSG00000233061	0	7
ENSG00000229486	0	0
ENSG00000271576	86	81
ENSG00000142875	3491	2415
ENSG00000213540	0	0
ENSG00000226970	2	0
ENSG00000203943	72	58
ENSG00000249237	0	0
ENSG00000240520	0	0
ENSG00000137976	0	2
ENSG00000117133	2695	2030
ENSG00000174021	5822	4840
ENSG00000122432	17	24
ENSG00000117151	333	376
ENSG00000180869	2	0
ENSG00000232622	0	0
ENSG00000117155	2345	1818
ENSG00000171517	713	510
ENSG00000153898	55	37
ENSG00000162643	28	28
ENSG00000055732	279	165
ENSG00000280099	49	42
ENSG00000097096	776	561
ENSG00000162642	1549	1106
ENSG00000142867	1520	1108
ENSG00000223653	7	1
ENSG00000153904	2541	1974
ENSG00000273264	2	0
ENSG00000282057	18	21
ENSG00000272691	0	1
ENSG00000142871	3016	2238
ENSG00000230285	2	0
ENSG00000117174	1471	959
ENSG00000171502	29	32
ENSG00000229505	0	0
ENSG00000122417	1579	1249
ENSG00000231349	0	0
ENSG00000137975	8	4
ENSG00000016490	10	6
ENSG00000016602	0	0
ENSG00000224466	0	0
ENSG00000236915	0	0
ENSG00000153923	0	0
ENSG00000261737	21	0
ENSG00000097033	3553	2886
ENSG00000230721	2	0
ENSG00000183291	5630	4377
ENSG00000153936	3313	2750
ENSG00000267734	0	1
ENSG00000267561	0	0
ENSG00000235251	2	1
ENSG00000225568	0	0
ENSG00000267272	15	6
ENSG00000143013	5366	4010
ENSG00000227290	1	0
ENSG00000279778	0	0
ENSG00000224235	0	0
ENSG00000270507	0	0
ENSG00000230053	0	0
ENSG00000237505	9	20
ENSG00000237959	0	2
ENSG00000065243	4119	3083
ENSG00000241975	35	22
ENSG00000137947	969	779
ENSG00000235308	3	4
ENSG00000137944	2938	2189
ENSG00000213516	2507	1661
ENSG00000117226	4	2
ENSG00000117228	2	2
ENSG00000234518	2	2
ENSG00000162645	10	2
ENSG00000213512	0	0
ENSG00000162654	63	44
ENSG00000154451	5	6
ENSG00000237568	0	0
ENSG00000238081	0	0
ENSG00000233235	0	0
ENSG00000183347	4	0
ENSG00000215874	0	0
ENSG00000225492	13	21
ENSG00000197147	3993	2854
ENSG00000231999	10	9
ENSG00000230735	0	2
ENSG00000171488	345	305
ENSG00000271949	0	0
ENSG00000226394	0	0
ENSG00000231613	0	0
ENSG00000272931	51	37
ENSG00000171492	4013	3103
ENSG00000272672	2	4
ENSG00000228175	68	58
ENSG00000162664	4313	2590
ENSG00000229201	0	0
ENSG00000143032	5	0
ENSG00000233593	24	57
ENSG00000225446	0	0
ENSG00000272094	1	0
ENSG00000232882	0	0
ENSG00000122482	7331	5397
ENSG00000232393	1	2
ENSG00000162669	211	293
ENSG00000215873	1	0
ENSG00000097046	3667	2842
ENSG00000241318	6	0
ENSG00000229067	0	0
ENSG00000203914	0	0
ENSG00000069702	657	551
ENSG00000137948	8	11
ENSG00000172031	37	36
ENSG00000233228	0	0
ENSG00000230667	0	1
ENSG00000189195	213	303
ENSG00000224678	0	0
ENSG00000233401	0	0
ENSG00000273487	0	3
ENSG00000226773	0	0
ENSG00000203910	10	4
ENSG00000233125	0	0
ENSG00000174842	2016	1294
ENSG00000122484	2130	1452
ENSG00000162676	6	16
ENSG00000067208	797	872
ENSG00000223787	2	0
ENSG00000229992	0	0
ENSG00000225505	4	0
ENSG00000234202	0	0
ENSG00000223896	0	0
ENSG00000122406	58059	46316
ENSG00000154511	323	355
ENSG00000229052	1	0
ENSG00000143033	6974	6198
ENSG00000117500	2707	2145
ENSG00000122483	1077	997
ENSG00000237003	0	0
ENSG00000225297	4	0
ENSG00000223745	186	296
ENSG00000229567	3	3
ENSG00000117505	4834	3757
ENSG00000229635	2	2
ENSG00000137942	13188	9680
ENSG00000137936	994	1022
ENSG00000224093	5	5
ENSG00000230439	6	7
ENSG00000260464	159	113
ENSG00000067334	6894	4905
ENSG00000023909	2117	1250
ENSG00000223490	0	0
ENSG00000234099	0	0
ENSG00000235794	0	0
ENSG00000232752	0	0
ENSG00000229842	0	0
ENSG00000250890	0	0
ENSG00000236689	0	0
ENSG00000226960	0	0
ENSG00000233129	0	0
ENSG00000198691	20	24
ENSG00000233482	0	0
ENSG00000137962	1095	1105
ENSG00000226835	0	1
ENSG00000178596	0	0
ENSG00000236098	0	0
ENSG00000232918	0	0
ENSG00000117528	2889	2151
ENSG00000117525	419	335
ENSG00000223675	4	4
ENSG00000224081	342	392
ENSG00000232857	0	0
ENSG00000143036	113	97
ENSG00000117519	19623	15610
ENSG00000235501	245	303
ENSG00000172339	300	195
ENSG00000230427	0	2
ENSG00000152078	183	201
ENSG00000271092	17	9
ENSG00000231992	0	0
ENSG00000226026	10	5
ENSG00000122481	88	87
ENSG00000228852	9	7
ENSG00000228504	0	0
ENSG00000230434	0	0
ENSG00000237954	0	0
ENSG00000233907	0	2
ENSG00000228971	3	8
ENSG00000271252	0	0
ENSG00000237435	0	0
ENSG00000231987	0	0
ENSG00000225923	0	0
ENSG00000234422	0	0
ENSG00000228502	12	10
ENSG00000234226	0	0
ENSG00000137970	829	725
ENSG00000117569	5268	3429
ENSG00000188641	96	69
ENSG00000232878	0	0
ENSG00000232542	1	2
ENSG00000228057	5	1
ENSG00000226128	0	0
ENSG00000230718	0	0
ENSG00000235777	0	0
ENSG00000270911	0	0
ENSG00000269998	0	0
ENSG00000259946	0	0
ENSG00000225206	3	6
ENSG00000233557	0	0
ENSG00000226053	4	0
ENSG00000280040	3	0
ENSG00000162627	1580	1204
ENSG00000117598	158	139
ENSG00000232825	0	0
ENSG00000227034	0	0
ENSG00000117600	135	141
ENSG00000233983	0	0
ENSG00000224445	0	0
ENSG00000099260	6	12
ENSG00000223656	0	0
ENSG00000156869	258	247
ENSG00000231996	0	0
ENSG00000162688	3030	2400
ENSG00000228084	9	9
ENSG00000117620	1469	1146
ENSG00000156875	4519	3476
ENSG00000241073	0	0
ENSG00000156876	1531	1209
ENSG00000226952	3	0
ENSG00000122435	925	558
ENSG00000122477	25	20
ENSG00000137992	2657	2063
ENSG00000271415	4	0
ENSG00000225169	4	4
ENSG00000230287	2	4
ENSG00000224616	14	8
ENSG00000137996	2108	1482
ENSG00000215871	0	0
ENSG00000223906	0	0
ENSG00000079335	809	640
ENSG00000234332	2	2
ENSG00000228086	2	0
ENSG00000181656	4	6
ENSG00000213421	1	0
ENSG00000230402	0	0
ENSG00000224685	0	0
ENSG00000162692	90	64
ENSG00000162694	4262	2954
ENSG00000273204	0	0
ENSG00000162695	1959	1317
ENSG00000230946	0	2
ENSG00000117543	1115	985
ENSG00000235795	15	3
ENSG00000233184	247	191
ENSG00000271578	0	0
ENSG00000225938	4	0
ENSG00000170989	170	193
ENSG00000260940	4	1
ENSG00000228399	0	1
ENSG00000173810	0	0
ENSG00000231671	0	0
ENSG00000226715	5	1
ENSG00000183298	231	163
ENSG00000118733	317	194
ENSG00000271277	0	0
ENSG00000162699	2	0
ENSG00000233359	0	0
ENSG00000230864	0	1
ENSG00000060718	1399	1667
ENSG00000234257	2	0
ENSG00000230759	0	0
ENSG00000224613	0	0
ENSG00000185946	657	522
ENSG00000240038	41	32
ENSG00000236085	0	0
ENSG00000243480	0	0
ENSG00000237763	0	0
ENSG00000234441	0	0
ENSG00000174876	0	0
ENSG00000227408	0	0
ENSG00000187733	0	0
ENSG00000225191	0	0
ENSG00000215869	0	0
ENSG00000228347	0	0
ENSG00000225036	0	0
ENSG00000230768	0	0
ENSG00000227850	0	0
ENSG00000237897	0	0
ENSG00000232952	0	0
ENSG00000233047	0	0
ENSG00000237480	2	0
ENSG00000230932	0	0
ENSG00000270342	0	0
ENSG00000270976	0	0
ENSG00000233449	0	0
ENSG00000232551	0	0
ENSG00000237460	0	0
ENSG00000198890	3320	2188
ENSG00000162631	57	49
ENSG00000224550	1	0
ENSG00000134215	707	598
ENSG00000230489	2	0
ENSG00000226822	2	0
ENSG00000085491	4272	3516
ENSG00000260879	0	0
ENSG00000280186	1	8
ENSG00000196427	0	0
ENSG00000238122	0	0
ENSG00000241361	0	0
ENSG00000243967	0	0
ENSG00000186086	0	0
ENSG00000238118	0	0
ENSG00000224698	0	0
ENSG00000283354	0	0
ENSG00000227832	1	0
ENSG00000226483	0	0
ENSG00000162636	1623	1586
ENSG00000162639	253	175
ENSG00000134186	4040	2657
ENSG00000143107	11	10
ENSG00000232971	0	0
ENSG00000116266	2401	1734
ENSG00000228076	0	4
ENSG00000162641	0	1
ENSG00000274068	0	0
ENSG00000203897	0	0
ENSG00000121957	818	967
ENSG00000121940	801	736
ENSG00000085433	526	354
ENSG00000237349	0	0
ENSG00000244716	17	2
ENSG00000228665	1	1
ENSG00000228054	0	0
ENSG00000197780	1278	909
ENSG00000273382	40	20
ENSG00000215717	1160	1113
ENSG00000270066	2727	1891
ENSG00000251484	10	8
